-0.087542,0.1,0,-0.1,0.1,0,-0.1,4,0,-4,4.5,0,0,4.5,0,0,10,0,0,0,0
-0.3551,0.81299,0,-0.81299,0.81299,0,-0.81299,1.1481,0,-1.1481,36.584,0,0,12.933,0,0,7.6173,0,0,2,4
0,0.9552,0,-0.01448,0.9552,0,-0.01448,16.988,0,-0.5792,0.6516,0,0,0.6516,0,0,35.702,0,0,4,10
0,0.402,0,-0.59127,0.98142,0,-0.59127,16.573,0,-0.47432,15.751,0,0,1.72,0,0,35.607,0,0,4,10
0,0.7704,0,-0.24386,0.99287,0,-0.23318,17.49,0,-8.3953,6.3248,0,0,9.7026,0,0,27.446,0,0,4,10
0,0.76135,0,-0.24107,0.99295,0,-0.24231,17.646,0,-8.4497,6.3729,0,0,9.726,0,0,27.297,0,0,4,10
