2.71,5.9503,7.8227,-9.0395
2.72,5.9053,7.8346,-9.006
2.73,5.8605,7.8464,-8.9725
2.74,5.8158,7.858,-8.9391
2.75,5.7712,7.8696,-8.9057
2.76,5.7269,7.8811,-8.8725
2.77,5.6827,7.8925,-8.8393
2.78,5.6386,7.9038,-8.8062
2.79,5.5948,7.9151,-8.7731
2.8,5.5511,7.9262,-8.7402
2.81,5.5075,7.9373,-8.7073
2.82,5.4642,7.9483,-8.6745
2.83,5.421,7.9591,-8.6418
2.84,5.3779,7.9699,-8.6092
2.85,5.335,7.9807,-8.5766
2.86,5.2923,7.9913,-8.5441
2.87,5.2497,8.0018,-8.5117
2.88,5.2073,8.0123,-8.4794
2.89,5.1651,8.0226,-8.4471
2.9,5.123,8.0329,-8.4149
2.91,5.0811,8.0431,-8.3828
2.92,5.0394,8.0533,-8.3508
2.93,4.9978,8.0633,-8.3189
2.94,4.9563,8.0733,-8.287
2.95,4.9151,8.0831,-8.2552
2.96,4.8739,8.0929,-8.2235
2.97,4.833,8.1026,-8.1918
2.98,4.7922,8.1122,-8.1603
2.99,4.7515,8.1218,-8.1288
3,4.7111,8.1313,-8.0974
3.01,4.6707,8.1406,-8.066
3.02,4.6306,8.1499,-8.0348
3.03,4.5905,8.1592,-8.0036
3.04,4.5507,8.1683,-7.9725
3.05,4.511,8.1774,-7.9414
3.06,4.4714,8.1863,-7.9105
3.07,4.432,8.1952,-7.8796
3.08,4.3928,8.2041,-7.8488
3.09,4.3537,8.2128,-7.8181
3.1,4.3147,8.2215,-7.7874
3.11,4.276,8.2301,-7.7568
3.12,4.2373,8.2386,-7.7263
3.13,4.1988,8.247,-7.6959
3.14,4.1605,8.2554,-7.6655
3.15,4.1223,8.2637,-7.6353
3.16,4.0843,8.2719,-7.6051
3.17,4.0464,8.28,-7.5749
3.18,4.0087,8.2881,-7.5449
3.19,3.9711,8.296,-7.5149
3.2,3.9337,8.3039,-7.485
3.21,3.8964,8.3118,-7.4552
3.22,3.8593,8.3195,-7.4254
3.23,3.8223,8.3272,-7.3957
3.24,3.7855,8.3348,-7.3661
3.25,3.7488,8.3424,-7.3366
3.26,3.7123,8.3498,-7.3072
3.27,3.6759,8.3572,-7.2778
3.28,3.6397,8.3645,-7.2485
3.29,3.6036,8.3718,-7.2192
3.3,3.5676,8.3789,-7.1901
3.31,3.5318,8.386,-7.161
3.32,3.4961,8.3931,-7.132
3.33,3.4606,8.4,-7.1031
3.34,3.4253,8.4069,-7.0742
3.35,3.39,8.4137,-7.0454
3.36,3.355,8.4205,-7.0167
3.37,3.32,8.4271,-6.988
3.38,3.2852,8.4337,-6.9595
3.39,3.2506,8.4403,-6.931
3.4,3.216,8.4467,-6.9026
3.41,3.1817,8.4531,-6.8742
3.42,3.1474,8.4595,-6.8459
3.43,3.1134,8.4657,-6.8177
3.44,3.0794,8.4719,-6.7896
3.45,3.0456,8.4781,-6.7616
3.46,3.0119,8.4841,-6.7336
3.47,2.9784,8.4901,-6.7057
3.48,2.945,8.496,-6.6778
3.49,2.9118,8.5019,-6.6501
3.5,2.8787,8.5077,-6.6224
3.51,2.8457,8.5134,-6.5948
3.52,2.8128,8.5191,-6.5672
3.53,2.7801,8.5246,-6.5397
3.54,2.7476,8.5302,-6.5123
3.55,2.7152,8.5356,-6.485
3.56,2.6829,8.541,-6.4577
3.57,2.6507,8.5464,-6.4306
3.58,2.6187,8.5516,-6.4034
3.59,2.5868,8.5568,-6.3764
3.6,2.5551,8.562,-6.3494
3.61,2.5235,8.5671,-6.3225
3.62,2.492,8.5721,-6.2957
3.63,2.4606,8.577,-6.269
3.64,2.4294,8.5819,-6.2423
3.65,2.3983,8.5867,-6.2157
3.66,2.3674,8.5915,-6.1891
3.67,2.3366,8.5962,-6.1626
3.68,2.3059,8.6009,-6.1362
3.69,2.2754,8.6054,-6.1099
3.7,2.2449,8.61,-6.0836
3.71,2.2146,8.6144,-6.0575
3.72,2.1845,8.6188,-6.0313
3.73,2.1545,8.6232,-6.0053
3.74,2.1246,8.6274,-5.9793
3.75,2.0948,8.6317,-5.9534
3.76,2.0652,8.6358,-5.9276
3.77,2.0357,8.6399,-5.9018
3.78,2.0063,8.644,-5.8761
3.79,1.977,8.6479,-5.8505
3.8,1.9479,8.6519,-5.8249
3.81,1.9189,8.6557,-5.7994
3.82,1.89,8.6595,-5.774
3.83,1.8613,8.6633,-5.7487
3.84,1.8327,8.667,-5.7234
3.85,1.8042,8.6706,-5.6982
3.86,1.7758,8.6742,-5.6731
3.87,1.7476,8.6777,-5.648
3.88,1.7195,8.6812,-5.623
3.89,1.6915,8.6846,-5.5981
3.9,1.6636,8.688,-5.5732
3.91,1.6359,8.6913,-5.5484
3.92,1.6082,8.6945,-5.5237
3.93,1.5807,8.6977,-5.499
3.94,1.5534,8.7008,-5.4744
3.95,1.5261,8.7039,-5.4499
3.96,1.499,8.7069,-5.4255
3.97,1.472,8.7099,-5.4011
3.98,1.4451,8.7128,-5.3768
3.99,1.4183,8.7157,-5.3525
4,1.3917,8.7185,-5.3283
4.01,1.3652,8.7213,-5.3042
4.02,1.3388,8.724,-5.2802
4.03,1.3125,8.7266,-5.2562
4.04,1.2863,8.7292,-5.2323
4.05,1.2603,8.7318,-5.2085
4.06,1.2344,8.7342,-5.1847
4.07,1.2086,8.7367,-5.161
4.08,1.1829,8.7391,-5.1373
4.09,1.1573,8.7414,-5.1138
4.1,1.1319,8.7437,-5.0903
4.11,1.1065,8.7459,-5.0668
4.12,1.0813,8.7481,-5.0435
4.13,1.0562,8.7503,-5.0202
4.14,1.0312,8.7524,-4.9969
4.15,1.0064,8.7544,-4.9738
4.16,0.9816,8.7564,-4.9507
4.17,0.95696,8.7583,-4.9276
4.18,0.93244,8.7602,-4.9046
4.19,0.90803,8.7621,-4.8817
4.2,0.88374,8.7638,-4.8589
4.21,0.85956,8.7656,-4.8361
4.22,0.83549,8.7673,-4.8134
4.23,0.81154,8.7689,-4.7908
4.24,0.78769,8.7705,-4.7682
4.25,0.76397,8.7721,-4.7457
4.26,0.74035,8.7736,-4.7232
4.27,0.71685,8.775,-4.7009
4.28,0.69345,8.7765,-4.6785
4.29,0.67017,8.7778,-4.6563
4.3,0.647,8.7791,-4.6341
4.31,0.62394,8.7804,-4.612
4.32,0.60099,8.7816,-4.5899
4.33,0.57815,8.7828,-4.5679
4.34,0.55542,8.7839,-4.546
4.35,0.5328,8.785,-4.5242
4.36,0.51029,8.7861,-4.5024
4.37,0.48789,8.7871,-4.4806
4.38,0.46559,8.788,-4.459
4.39,0.4434,8.7889,-4.4374
4.4,0.42133,8.7898,-4.4158
4.41,0.39935,8.7906,-4.3943
4.42,0.37749,8.7914,-4.3729
4.43,0.35573,8.7921,-4.3516
4.44,0.33408,8.7928,-4.3303
4.45,0.31253,8.7935,-4.3091
4.46,0.29109,8.7941,-4.2879
4.47,0.26976,8.7946,-4.2668
4.48,0.24853,8.7952,-4.2458
4.49,0.22741,8.7956,-4.2248
4.5,0.20639,8.7961,-4.2039
4.51,0.18547,8.7965,-4.1831
4.52,0.16466,8.7968,-4.1623
4.53,0.14395,8.7971,-4.1416
4.54,0.12335,8.7974,-4.1209
4.55,0.10285,8.7976,-4.1003
4.56,0.082449,8.7978,-4.0798
4.57,0.062152,8.7979,-4.0593
4.58,0.041957,8.798,-4.0389
4.59,0.021865,8.7981,-4.0186
4.6,0.0018733,8.7981,-3.9983
4.61,-0.018017,8.7981,-3.9781
4.62,-0.037806,8.7981,-3.9579
4.63,-0.057495,8.798,-3.9378
4.64,-0.077084,8.7978,-3.9178
4.65,-0.096573,8.7977,-3.8978
4.66,-0.11596,8.7974,-3.8779
4.67,-0.13525,8.7972,-3.858
4.68,-0.15444,8.7969,-3.8382
4.69,-0.17354,8.7966,-3.8185
4.7,-0.19253,8.7962,-3.7988
4.71,-0.21143,8.7958,-3.7792
4.72,-0.23022,8.7954,-3.7597
4.73,-0.24893,8.7949,-3.7402
4.74,-0.26753,8.7944,-3.7208
4.75,-0.28604,8.7938,-3.7014
4.76,-0.30445,8.7932,-3.6821
4.77,-0.32276,8.7926,-3.6628
4.78,-0.34098,8.7919,-3.6436
4.79,-0.3591,8.7912,-3.6245
4.8,-0.37713,8.7905,-3.6054
4.81,-0.39506,8.7897,-3.5864
4.82,-0.4129,8.7889,-3.5675
4.83,-0.43064,8.7881,-3.5486
4.84,-0.44829,8.7872,-3.5298
4.85,-0.46585,8.7863,-3.511
4.86,-0.48331,8.7853,-3.4923
4.87,-0.50067,8.7843,-3.4736
4.88,-0.51795,8.7833,-3.455
4.89,-0.53513,8.7823,-3.4365
4.9,-0.55222,8.7812,-3.418
4.91,-0.56922,8.7801,-3.3996
4.92,-0.58613,8.7789,-3.3812
4.93,-0.60294,8.7777,-3.3629
4.94,-0.61967,8.7765,-3.3447
4.95,-0.6363,8.7752,-3.3265
4.96,-0.65284,8.7739,-3.3084
4.97,-0.66929,8.7726,-3.2903
4.98,-0.68565,8.7713,-3.2723
4.99,-0.70192,8.7699,-3.2544
5,-0.71811,8.7685,-3.2365
5.01,-0.7342,8.767,-3.2186
5.02,-0.7502,8.7655,-3.2008
5.03,-0.76612,8.764,-3.1831
5.04,-0.78195,8.7625,-3.1655
5.05,-0.79769,8.7609,-3.1478
5.06,-0.81334,8.7593,-3.1303
5.07,-0.8289,8.7576,-3.1128
5.08,-0.84438,8.756,-3.0954
5.09,-0.85977,8.7543,-3.078
5.1,-0.87507,8.7525,-3.0606
5.11,-0.89029,8.7508,-3.0434
5.12,-0.90542,8.749,-3.0262
5.13,-0.92046,8.7471,-3.009
5.14,-0.93542,8.7453,-2.9919
5.15,-0.9503,8.7434,-2.9749
5.16,-0.96509,8.7415,-2.9579
5.17,-0.97979,8.7395,-2.9409
5.18,-0.99441,8.7376,-2.9241
5.19,-1.0089,8.7355,-2.9072
5.2,-1.0234,8.7335,-2.8905
5.21,-1.0378,8.7315,-2.8738
5.22,-1.0521,8.7294,-2.8571
5.23,-1.0663,8.7272,-2.8405
5.24,-1.0804,8.7251,-2.824
5.25,-1.0944,8.7229,-2.8075
5.26,-1.1084,8.7207,-2.791
5.27,-1.1222,8.7185,-2.7746
5.28,-1.136,8.7162,-2.7583
5.29,-1.1497,8.7139,-2.742
5.3,-1.1634,8.7116,-2.7258
5.31,-1.1769,8.7093,-2.7097
5.32,-1.1904,8.7069,-2.6935
5.33,-1.2038,8.7045,-2.6775
5.34,-1.2171,8.7021,-2.6615
5.35,-1.2303,8.6997,-2.6455
5.36,-1.2435,8.6972,-2.6296
5.37,-1.2565,8.6947,-2.6138
5.38,-1.2695,8.6922,-2.598
5.39,-1.2824,8.6896,-2.5823
5.4,-1.2953,8.687,-2.5666
5.41,-1.308,8.6844,-2.551
5.42,-1.3207,8.6818,-2.5354
5.43,-1.3333,8.6792,-2.5199
5.44,-1.3458,8.6765,-2.5044
5.45,-1.3583,8.6738,-2.489
5.46,-1.3706,8.671,-2.4736
5.47,-1.3829,8.6683,-2.4583
5.48,-1.3951,8.6655,-2.443
5.49,-1.4073,8.6627,-2.4278
5.5,-1.4193,8.6599,-2.4127
5.51,-1.4313,8.657,-2.3976
5.52,-1.4432,8.6542,-2.3825
5.53,-1.4551,8.6513,-2.3675
5.54,-1.4668,8.6483,-2.3526
5.55,-1.4785,8.6454,-2.3377
5.56,-1.4901,8.6424,-2.3228
5.57,-1.5017,8.6394,-2.308
5.58,-1.5132,8.6364,-2.2933
5.59,-1.5245,8.6334,-2.2786
5.6,-1.5359,8.6303,-2.264
5.61,-1.5471,8.6272,-2.2494
5.62,-1.5583,8.6241,-2.2348
5.63,-1.5694,8.621,-2.2203
5.64,-1.5804,8.6178,-2.2059
5.65,-1.5914,8.6147,-2.1915
5.66,-1.6023,8.6115,-2.1772
5.67,-1.6131,8.6083,-2.1629
5.68,-1.6238,8.605,-2.1487
5.69,-1.6345,8.6018,-2.1345
5.7,-1.6451,8.5985,-2.1203
5.71,-1.6556,8.5952,-2.1063
5.72,-1.6661,8.5919,-2.0922
5.73,-1.6765,8.5885,-2.0782
5.74,-1.6868,8.5852,-2.0643
5.75,-1.697,8.5818,-2.0504
5.76,-1.7072,8.5784,-2.0366
5.77,-1.7173,8.575,-2.0228
5.78,-1.7274,8.5715,-2.009
5.79,-1.7374,8.568,-1.9954
5.8,-1.7473,8.5646,-1.9817
5.81,-1.7571,8.5611,-1.9681
5.82,-1.7669,8.5575,-1.9546
5.83,-1.7766,8.554,-1.9411
5.84,-1.7862,8.5504,-1.9276
5.85,-1.7958,8.5468,-1.9142
5.86,-1.8053,8.5432,-1.9009
5.87,-1.8147,8.5396,-1.8876
5.88,-1.8241,8.536,-1.8743
5.89,-1.8334,8.5323,-1.8611
5.9,-1.8427,8.5286,-1.848
5.91,-1.8518,8.525,-1.8348
5.92,-1.8609,8.5212,-1.8218
5.93,-1.87,8.5175,-1.8088
5.94,-1.879,8.5138,-1.7958
5.95,-1.8879,8.51,-1.7829
5.96,-1.8967,8.5062,-1.77
5.97,-1.9055,8.5024,-1.7572
5.98,-1.9142,8.4986,-1.7444
5.99,-1.9229,8.4947,-1.7316
6,-1.9315,8.4909,-1.719
6.01,-1.94,8.487,-1.7063
6.02,-1.9485,8.4831,-1.6937
6.03,-1.9569,8.4792,-1.6812
6.04,-1.9652,8.4753,-1.6687
6.05,-1.9735,8.4714,-1.6562
6.06,-1.9817,8.4674,-1.6438
6.07,-1.9899,8.4634,-1.6315
6.08,-1.998,8.4595,-1.6191
6.09,-2.006,8.4554,-1.6069
6.1,-2.014,8.4514,-1.5946
6.11,-2.0219,8.4474,-1.5825
6.12,-2.0298,8.4433,-1.5703
6.13,-2.0376,8.4393,-1.5582
6.14,-2.0453,8.4352,-1.5462
6.15,-2.053,8.4311,-1.5342
6.16,-2.0606,8.427,-1.5222
6.17,-2.0681,8.4228,-1.5103
6.18,-2.0756,8.4187,-1.4985
6.19,-2.083,8.4145,-1.4866
6.2,-2.0904,8.4104,-1.4749
6.21,-2.0977,8.4062,-1.4631
6.22,-2.105,8.402,-1.4514
6.23,-2.1122,8.3978,-1.4398
6.24,-2.1193,8.3935,-1.4282
6.25,-2.1264,8.3893,-1.4167
6.26,-2.1334,8.385,-1.4051
6.27,-2.1404,8.3808,-1.3937
6.28,-2.1473,8.3765,-1.3823
6.29,-2.1542,8.3722,-1.3709
6.3,-2.161,8.3679,-1.3595
6.31,-2.1677,8.3635,-1.3483
6.32,-2.1744,8.3592,-1.337
6.33,-2.181,8.3548,-1.3258
6.34,-2.1876,8.3505,-1.3146
6.35,-2.1941,8.3461,-1.3035
6.36,-2.2006,8.3417,-1.2924
6.37,-2.207,8.3373,-1.2814
6.38,-2.2133,8.3329,-1.2704
6.39,-2.2196,8.3284,-1.2595
6.4,-2.2259,8.324,-1.2486
6.41,-2.2321,8.3195,-1.2377
6.42,-2.2382,8.315,-1.2269
6.43,-2.2443,8.3106,-1.2161
6.44,-2.2503,8.3061,-1.2054
6.45,-2.2563,8.3016,-1.1947
6.46,-2.2622,8.297,-1.184
6.47,-2.2681,8.2925,-1.1734
6.48,-2.2739,8.288,-1.1628
6.49,-2.2797,8.2834,-1.1523
6.5,-2.2854,8.2789,-1.1418
6.51,-2.291,8.2743,-1.1314
6.52,-2.2966,8.2697,-1.121
6.53,-2.3022,8.2651,-1.1106
6.54,-2.3077,8.2605,-1.1003
6.55,-2.3131,8.2559,-1.09
6.56,-2.3185,8.2512,-1.0798
6.57,-2.3239,8.2466,-1.0696
6.58,-2.3292,8.2419,-1.0594
6.59,-2.3344,8.2373,-1.0493
6.6,-2.3396,8.2326,-1.0392
6.61,-2.3448,8.2279,-1.0292
6.62,-2.3499,8.2232,-1.0192
6.63,-2.3549,8.2185,-1.0093
6.64,-2.3599,8.2138,-0.99934
6.65,-2.3648,8.2091,-0.98946
6.66,-2.3697,8.2043,-0.97962
6.67,-2.3746,8.1996,-0.96983
6.68,-2.3794,8.1948,-0.96007
6.69,-2.3841,8.1901,-0.95035
6.7,-2.3888,8.1853,-0.94068
6.71,-2.3935,8.1805,-0.93104
6.72,-2.3981,8.1757,-0.92144
6.73,-2.4027,8.1709,-0.91188
6.74,-2.4072,8.1661,-0.90236
6.75,-2.4116,8.1613,-0.89288
6.76,-2.4161,8.1565,-0.88344
6.77,-2.4204,8.1516,-0.87403
6.78,-2.4248,8.1468,-0.86467
6.79,-2.429,8.1419,-0.85534
6.8,-2.4333,8.1371,-0.84605
6.81,-2.4374,8.1322,-0.8368
6.82,-2.4416,8.1273,-0.82759
6.83,-2.4457,8.1224,-0.81842
6.84,-2.4497,8.1175,-0.80928
6.85,-2.4537,8.1126,-0.80018
6.86,-2.4577,8.1077,-0.79112
6.87,-2.4616,8.1028,-0.7821
6.88,-2.4655,8.0979,-0.77312
6.89,-2.4693,8.0929,-0.76417
6.9,-2.4731,8.088,-0.75526
6.91,-2.4768,8.0831,-0.74639
6.92,-2.4805,8.0781,-0.73755
6.93,-2.4841,8.0731,-0.72876
6.94,-2.4877,8.0682,-0.71999
6.95,-2.4913,8.0632,-0.71127
6.96,-2.4948,8.0582,-0.70258
6.97,-2.4983,8.0532,-0.69393
6.98,-2.5017,8.0482,-0.68532
6.99,-2.5051,8.0432,-0.67674
7,-2.5084,8.0382,-0.6682
7.01,-2.5117,8.0332,-0.6597
7.02,-2.515,8.0281,-0.65123
7.03,-2.5182,8.0231,-0.6428
7.04,-2.5213,8.0181,-0.63441
7.05,-2.5245,8.013,-0.62605
7.06,-2.5276,8.008,-0.61772
7.07,-2.5306,8.0029,-0.60944
7.08,-2.5336,7.9978,-0.60118
7.09,-2.5366,7.9928,-0.59297
7.1,-2.5395,7.9877,-0.58479
7.11,-2.5424,7.9826,-0.57664
7.12,-2.5452,7.9775,-0.56853
7.13,-2.548,7.9724,-0.56046
7.14,-2.5508,7.9673,-0.55242
7.15,-2.5535,7.9622,-0.54441
7.16,-2.5562,7.9571,-0.53644
